EpisodeIndex,DQNEpisodeReward,DQNAverageReward,DQNEpisodeQ0,DDQNEpisodeReward,DDQNAverageReward,DDQNEpisodeQ0
1,-24,-24,0.998028576374054,-9.87329689469549,-9.8732967376709,0.998028576374054
2,-15.5279305883443,-19.7639656066895,0.983249187469482,-20.0922363222095,-14.9827661514282,0.985140323638916
3,-19.4993357917255,-19.6757564544678,0.991583824157715,-19.4993357917255,-16.4882888793945,0.993742525577545
4,-10.0249381685393,-17.2630519866943,0.994684278964996,-15.4524783033404,-16.2293357849121,0.995970368385315
5,-14.6054790381179,-16.731538772583,0.991982281208038,-18.9047704646259,-16.7644233703613,0.994220018386841
6,-19.5104742250514,-17.194694519043,0.994131743907928,-9.73862485318196,-15.5934562683105,0.995696663856506
7,-14.0891983188157,-16.7510509490967,0.995550274848938,-14.937349683085,-15.4997262954712,0.996365308761597
8,-18.2901083239144,-16.9434337615967,0.997334361076355,-12.7971272288305,-15.161901473999,0.997626721858978
9,-16.4986225642697,-16.8940105438232,0.997491598129272,-16.4986225642697,-15.3104267120361,0.997572600841522
10,-21.4995571944837,-17.354564666748,0.99742990732193,-14.790520817029,-15.2584362030029,0.997412383556366
11,-11.9976879340558,-16.8675765991211,0.996996641159058,-11.9963535017827,-14.9618835449219,0.996845006942749
12,-10.2479093368139,-16.3159370422363,0.411968499422073,-17.8077665259504,-15.1990404129028,0.535478711128235
13,-20.2950117399382,-16.6220207214355,0.994333148002625,-21.4995571944837,-15.6836948394775,0.9963259100914
14,-8.38998303744192,-16.0340175628662,0.99727874994278,-10.0041388664296,-15.2780132293701,0.997248589992523
15,-8.83664224460817,-15.5541925430298,0.994623303413391,-14.5202866833971,-15.2274971008301,0.994627177715302
16,-18.9418648867914,-15.7659215927124,0.997078537940979,-15.7905106336945,-15.2626857757568,0.997431695461273
17,-18.3975505055205,-15.9207229614258,0.996650516986847,-17.0902024935319,-15.3701868057251,0.997030258178711
18,-13.0173725642697,-15.7594261169434,0.974903166294098,-20.2493357917255,-15.6412506103516,0.983614444732666
19,-19.4993357917255,-15.9562635421753,0.995649993419647,-19.499065369786,-15.844292640686,0.997296988964081
20,-16.5957327464553,-15.9882373809814,0.996960580348969,-8.80311678680683,-15.4922351837158,0.997739791870117
21,-21.8937878138317,-16.2694549560547,0.988698542118073,-18.7230594986311,-15.6460828781128,0.993074297904968
22,-13.5583255699242,-16.1462211608887,0.997414469718933,-9.09418921220269,-15.3482704162598,0.997803866863251
23,-17.9792361238906,-16.2259178161621,0.990691721439362,-13.8611462595508,-15.2836132049561,0.992721021175385
24,-10.8724401318373,-16.0028553009033,0.997107565402985,-11.167401273502,-15.1121034622192,0.997697293758392
25,-14.998671583451,-15.9626893997192,0.979005634784698,-20.9995571944837,-15.3476028442383,0.991202592849731
26,-14.6908854895192,-15.9137725830078,0.99514502286911,-13.8241525017801,-15.289008140564,0.996263563632965
27,-20.1681618456465,-16.0713424682617,0.995813071727753,-12.7832848824418,-15.1962032318115,0.997803151607513
28,-14.9984011615116,-16.0330238342285,0.989457845687866,-14.9984011615116,-15.1891393661499,0.993980646133423
29,-16.0803661827942,-16.0346546173096,0.996710896492004,-18.7673580527129,-15.3125267028809,0.997693955898285
30,-17.7841616623723,-16.0929737091064,0.317683666944504,-14.0332270321583,-15.2698831558228,0.34952574968338
31,-16.1264435815139,-16.0940532684326,0.996800422668457,-20.5259547100116,-15.4394330978394,0.997825026512146
32,-20.1032986910823,-16.2193412780762,0.991476118564606,-17.006138512814,-15.488392829895,0.995319306850433
33,-12.1371692360332,-16.0956401824951,0.980445802211761,-14.0922978751266,-15.4460868835449,0.986690402030945
34,-22.7497785972418,-16.2913494110107,0.997093200683594,-18.9988439670279,-15.5505800247192,0.99688309431076
35,-15.342080508195,-16.2642288208008,0.996780157089233,-11.5888094293829,-15.4373865127563,0.998349905014038
36,-21.6351169431065,-16.4134178161621,0.994953036308289,-9.1072513343257,-15.2615489959717,0.997892081737518
37,-16.4988929862092,-16.4157295227051,0.996135711669922,-19.4993357917255,-15.3760833740234,0.998327910900116
38,-22.4997785972418,-16.5758380889893,0.997587203979492,-10.4971961093581,-15.2476921081543,0.998497605323792
39,-18.6193357917255,-16.6282329559326,0.997380793094635,-14.1055106336945,-15.2184057235718,0.998333156108856
40,-15.3402171871224,-16.5960330963135,0.997768402099609,-15.8803439085988,-15.2349529266357,0.998574614524841
41,-13.5120634244848,-16.5208148956299,0.99843043088913,-16.7679315932684,-15.2723436355591,0.999238252639771
42,-12.1042212673317,-16.4156589508057,0.999160289764404,-20.1966471415736,-15.3895893096924,0.999335706233978
43,-17.5350500774398,-16.4416904449463,0.997268199920654,-18.0707643631541,-15.4519424438477,0.998697102069855
44,-14.233836013298,-16.3915119171143,0.989277958869934,-14.4958885825157,-15.430214881897,0.994133770465851
45,-19.0620888281628,-16.4508590698242,0.99696546792984,-10.6168712333245,-15.3232507705688,0.998526215553284
46,-11.2926722403411,-16.3387241363525,0.997861921787262,-13.4862938761468,-15.283317565918,0.999262392520905
47,-12.8380425957745,-16.2642421722412,0.997949779033661,-24,-15.4687786102295,0.999145030975342
48,-20.4476704020308,-16.3513965606689,0.997802078723907,-14.7637451186677,-15.4540901184082,0.999039053916931
49,-15.378458018311,-16.3315410614014,0.940263390541077,-15.7618656558437,-15.4603719711304,0.987009763717651
50,-19.4625201574466,-16.3941593170166,0.995197117328644,-13.8965493096597,-15.4290943145752,0.998401463031769
51,-12.4211810842915,-16.3162574768066,0.99802041053772,-17.8265558689456,-15.4761037826538,0.999408483505249
52,-15.9960349782638,-16.3101005554199,0.915317237377167,-15.8666000923596,-15.4836130142212,0.984358668327332
53,-18.2491143889674,-16.3466835021973,0.987996280193329,-11.7410482203351,-15.4129981994629,0.997689485549927
54,-18.4590166539431,-16.3858032226562,0.997751891613007,-16.4693356400563,-15.432559967041,0.999493479728699
55,-15.1458086038434,-16.3632564544678,0.996812403202057,-20.5594745498556,-15.5257768630981,0.998898386955261
56,-19.4993357917255,-16.4192600250244,0.996075689792633,-20.9995571944837,-15.6235227584839,0.99889612197876
57,-20.2493357917255,-16.4864540100098,0.944779753684998,-15.033652344498,-15.6131744384766,0.897659182548523
58,-20.2547118336589,-16.5514240264893,0.987395405769348,-11.0072626487431,-15.5337619781494,0.996566653251648
59,-18.0803702744841,-16.5773372650146,0.976894080638885,-17.9939419751743,-15.57546043396,0.996571063995361
60,-22.7497785972418,-16.680212020874,0.988658130168915,-16.2918917950389,-15.5874004364014,0.997683167457581
61,-16.0697394894159,-16.670202255249,0.99072003364563,-17.528965135236,-15.6192293167114,0.998414993286133
62,-15.900359118543,-16.6577854156494,0.863923311233521,-2.64592896871121,-15.4099817276001,0.966586172580719
