EpisodeIndex,DQNEpisodeReward,DQNAverageReward,DQNEpisodeQ0,DDQNEpisodeReward,DDQNAverageReward,DDQNEpisodeQ0
1,-10.8152515602296,-10.8152513504028,0.452595412731171,-17.2792794828939,-17.2792797088623,0.452595412731171
2,-10.8590539052235,-10.8371524810791,1.20972549915314,-16.191000844585,-16.7351398468018,0.485241085290909
3,-19.2449485034403,-13.6397514343262,0.695751965045929,-16.3250980243935,-16.5984592437744,-0.100436702370644
4,-11.9862256426972,-13.2263698577881,0.88044548034668,-21.9977859724184,-17.9482917785645,0.930443942546844
5,-18.4952590579396,-14.2801485061646,0.815815269947052,-21.9977859724184,-18.7581901550293,0.985690891742706
6,-17.6712436986677,-14.8453302383423,0.439267247915268,-22.9243593989918,-19.4525508880615,0.777709901332855
7,-13.8877153188193,-14.7085275650024,1.02860653400421,-11.7395671706711,-18.3506965637207,1.08857345581055
8,-18.1279033718006,-15.1359491348267,0.419126003980637,-17.5002347987645,-18.2443885803223,1.14632213115692
9,-11.988929862092,-14.7862815856934,1.16315925121307,-13.9862256426972,-17.7712593078613,0.432730108499527
10,-17.9955719448368,-15.1072082519531,1.03616011142731,-18.8721457960431,-17.88134765625,0.778735160827637
11,-13.9884396702788,-15.0055046081543,1.01403820514679,-13.988929862092,-17.5274906158447,0.939795792102814
12,-17.7099702951054,-15.2308759689331,0.944802403450012,-8.9285269032623,-16.8109111785889,0.678503572940826
13,-11.9753002352985,-14.9804468154907,1.02051103115082,-17.9933579172552,-16.9018688201904,0.607917308807373
14,-13.1001290514503,-14.8461380004883,0.640746057033539,-17.4041563439373,-16.9377460479736,0.141624540090561
15,-13.9741635332552,-14.7880067825317,0.33851021528244,-15.407339903933,-16.8357200622559,0.792306125164032
16,-17.9933579172552,-14.9883413314819,0.653096675872803,-14.9414495232942,-16.7173271179199,0.49342942237854
17,-13.7173555651501,-14.9135770797729,0.747798562049866,-17.9933579172552,-16.7923889160156,0.749385893344879
18,-20.8308209869824,-15.2423133850098,0.994450688362122,-16.3037027448414,-16.7652378082275,0.413779377937317
19,-17.9933579172552,-15.3871040344238,1.22081100940704,-15.9911438896736,-16.7244968414307,1.09485900402069
20,-17.9955719448368,-15.5175294876099,1.08373653888702,-13.988929862092,-16.587718963623,0.982709288597107
21,-18.1066830559479,-15.6408224105835,0.56611031293869,-17.7291804110195,-16.6420745849609,0.892483294010162
22,-16.0666717002464,-15.6601781845093,-0.619350075721741,-17.7052493641916,-16.6904010772705,0.527890563011169
23,-17.0606046187324,-15.7210664749146,0.686109185218811,-10.3744158566649,-16.41579246521,1.04506254196167
24,-17.0959665519992,-15.7783536911011,-0.145464152097702,-20.0815934502131,-16.5685348510742,0.659334242343903
25,-15.0919503258503,-15.7508983612061,0.299888104200363,-20.3866333973508,-16.7212600708008,0.3706876039505
26,-11.9780044546933,-15.6057872772217,1.07073855400085,-13.9775142628801,-16.6157302856445,0.40948098897934
27,-21.9977859724184,-15.8425273895264,1.03487968444824,-15.9884396702788,-16.5924968719482,1.04045271873474
28,-16.5068919211697,-15.8662548065186,0.965020537376404,-19.9955719448368,-16.7140350341797,0.777565777301788
29,-15.9911438896736,-15.8705615997314,0.949023544788361,-20.7935171503162,-16.8547077178955,0.520039498806
30,-14.4797312406989,-15.824200630188,1.01955449581146,-15.9957797828246,-16.8260765075684,0.625950217247009
31,-12.292494905604,-15.7102737426758,0.690629899501801,-21.9977859724184,-16.9929065704346,-0.116855353116989
32,-13.4996897486619,-15.6411933898926,0.659254729747772,-18.9845425330721,-17.0551452636719,0.359322845935822
33,-16.4684166169463,-15.666259765625,0.75215470790863,-17.2184166169463,-17.0600910186768,0.759726166725159
34,-7.15128113225172,-15.4158201217651,0.922049939632416,-16.60404711548,-17.0466766357422,0.395636737346649
35,-14.3653472959701,-15.3858070373535,-0.00869365036487579,-16.1756825430402,-17.0217933654785,1.03160917758942
36,-24,-15.6250896453857,-0.151525363326073,-14.1411250220692,-16.9417743682861,0.501533627510071
37,-18.5778877404136,-15.7048950195312,-0.544836819171906,-18.5678260023616,-16.9857234954834,0.337441474199295
38,-9.98179758753398,-15.5542879104614,1.18612897396088,-17.9933579172552,-17.0122394561768,0.995731115341187
39,-13.527737850857,-15.5023241043091,1.07692325115204,-14.883564045739,-16.9576568603516,0.831851124763489
40,-13.6156856141136,-15.4551572799683,1.19039881229401,-16.9380037930552,-16.9571647644043,1.34571421146393
41,-17.8681865057218,-15.514012336731,1.84111070632935,-20.9670909321786,-17.0549697875977,3.87991237640381
42,-12.7033951842467,-15.4470930099487,0.89689713716507,-17.7969503085767,-17.0726356506348,1.21327805519104
43,-22.1730847771993,-15.6035118103027,0.0498552694916725,-13.2934887428769,-16.984748840332,0.211759716272354
44,-15.7799999617633,-15.6075229644775,0.301911324262619,-19.4486108355431,-17.0407466888428,0.363016098737717
