EpisodeIndex,DQNEpisodeReward,DQNAverageReward,DQNEpisodeQ0,DDQNEpisodeReward,DDQNAverageReward,DDQNEpisodeQ0
1,-19.16,-19.1599998474121,0.0306903682649136,-16.82,-16.8199996948242,0.0306903682649136
2,-14.9166666666667,-17.0383338928223,1.08804094791412,-20,-18.4099998474121,0.511364102363586
3,-16.2803738317757,-16.785680770874,1.0719211101532,-16.8411214953271,-17.8870410919189,0.0914966687560081
4,-20,-17.5892601013184,1.11388564109802,-10.0473372781065,-15.9271144866943,0.332131803035736
5,-20,-18.0714073181152,1.41852259635925,-10.2352941176471,-14.7887516021729,0.359926491975784
6,-16.4140127388535,-17.7951755523682,1.98537337779999,-21.5732484076433,-15.9195013046265,0.126384869217873
7,-22,-18.3958644866943,1.0129805803299,-14.0913242009132,-15.658332824707,0.873355269432068
8,-11.575,-17.5432567596436,1.0870875120163,-12.6,-15.2760410308838,0.341498583555222
9,-15.5983606557377,-17.3271560668945,1.00158202648163,-20.3524590163934,-15.840087890625,0.560369253158569
10,-15.640897755611,-17.1585311889648,1.03533041477203,-19.0299251870324,-16.1590709686279,0.381330728530884
11,-12.8311688311688,-16.7651348114014,1.4380784034729,-15.1688311688312,-16.0690479278564,0.248608693480492
12,-16.6647727272727,-16.7567729949951,1.16076803207397,-12.8920454545455,-15.8042984008789,0.357712954282761
13,-14.4347826086957,-16.5781574249268,0.947001039981842,-18.6141304347826,-16.0204391479492,0.273211240768433
14,-20,-16.8225746154785,1.0173898935318,-20.91,-16.3696937561035,0.191504672169685
15,-18.6616541353383,-16.9451808929443,1.44153308868408,-18.781954887218,-16.5305099487305,0.0250735580921173
16,-16.620253164557,-16.9248714447021,1.26204693317413,-13.3417721518987,-16.3312149047852,-0.704541921615601
17,-18,-16.9881134033203,0.926318407058716,-22,-16.6646728515625,0.164044216275215
18,-21.1059907834101,-17.2168846130371,1.42456746101379,-18,-16.7388572692871,-0.0397914573550224
19,-12.4708994708995,-16.9670963287354,1.97622001171112,-16.4708994708995,-16.7247562408447,-0.392747700214386
20,-20,-17.1187419891357,1.22808969020844,-16.6170212765957,-16.719367980957,0.0643570125102997
21,-22.4611111111111,-17.3731422424316,1.13347983360291,-16.2555555555556,-16.6972808837891,-0.406810581684113
22,-14.9099099099099,-17.2611770629883,1.06423342227936,-15.1801801801802,-16.6283226013184,-0.360333859920502
23,-15.5978260869565,-17.1888561248779,0.95436954498291,-22,-16.861873626709,-0.354193508625031
24,-15.8093023255814,-17.1313762664795,0.47072160243988,-24,-17.1592960357666,-0.43565770983696
25,-22,-17.3261203765869,0.812188327312469,-18,-17.1929244995117,-0.630416035652161
26,-13,-17.1597309112549,0.974031269550323,-16.8674698795181,-17.1804065704346,-0.658086180686951
27,-16,-17.1167774200439,1.01456415653229,-18,-17.2107620239258,-0.544841825962067
28,-18,-17.1483211517334,1.19770002365112,-20.8445378151261,-17.340539932251,-0.348716855049133
29,-14,-17.039758682251,0.917543351650238,-18.6987951807229,-17.3873748779297,-0.23769898712635
30,-15.1428571428571,-16.9765281677246,1.13139164447784,-14.0519480519481,-17.2761936187744,-0.235706150531769
31,-14,-16.8805103302002,5.72239112854004,-8.46153846153846,-16.991849899292,-0.229891374707222
32,-19.5,-16.9623699188232,0.3366419672966,-15.875,-16.9569492340088,-0.269628047943115
33,-18.5460750853242,-17.0103607177734,24.6733474731445,-20.8668941979522,-17.0754318237305,-0.390721291303635
34,-16,-16.9806442260742,-0.00817633792757988,-20,-17.161449432373,-0.478586196899414
35,-12.4854368932039,-16.8522109985352,0.63215035200119,-15.3058252427184,-17.1084308624268,-0.472323566675186
36,-20.2631578947368,-16.9469585418701,-0.0327673330903053,-22.9649122807018,-17.271110534668,-0.423252999782562
37,-18,-16.9754199981689,-0.0475904047489166,-12.2265193370166,-17.1347713470459,-0.467860341072083
38,-18,-17.0023822784424,0.123644538223743,-18,-17.1575393676758,-0.362969130277634
39,-12,-16.8741149902344,0.753341615200043,-16,-17.1278591156006,-0.161312147974968
40,-16.1446540880503,-16.8558788299561,1.12942504882812,-14.7044025157233,-17.0672721862793,0.0192655064165592
41,-18,-16.8837852478027,0.626637756824493,-16.6753246753247,-17.0577144622803,0.156391397118568
42,-19,-16.9341716766357,1.15333092212677,-15.5394736842105,-17.0215663909912,0.0619448870420456
43,-16.7463414634146,-16.9298038482666,1.50655043125153,-17.4829268292683,-17.0322952270508,0.120143994688988
44,-18,-16.9541263580322,1.15364253520966,-18,-17.0542888641357,0.298273146152496
45,-19.1079812206573,-17.0019874572754,0.876513183116913,-16.7183098591549,-17.0468215942383,0.237670451402664
46,-12.3481012658228,-16.9008178710938,1.22060489654541,-20,-17.1110210418701,0.115088790655136
47,-12.3314285714286,-16.803596496582,1.23229205608368,-10.9828571428571,-16.9806327819824,-0.0316796414554119
48,-22,-16.9118556976318,1.31974577903748,-20,-17.0435371398926,-0.0496509671211243
49,-18.4636363636364,-16.9435234069824,2.97812533378601,-16.3636363636364,-17.0296611785889,0.0507501065731049
50,-18.1181818181818,-16.9670162200928,0.655225574970245,-16.6090909090909,-17.0212516784668,0.0600660219788551
51,-18.6582278481013,-17.0001773834229,8.56749820709229,-8,-16.8443641662598,-0.0744594112038612
52,-18,-17.0194053649902,1.13529932498932,-16,-16.8281269073486,0.0185227021574974
53,-10.1052631578947,-16.8889503479004,22.4063186645508,-18.7631578947368,-16.8646354675293,-0.183750778436661
54,-15.2536585365854,-16.8586673736572,1.13707363605499,-20,-16.9226970672607,-0.703126192092896
55,-17.7277227722772,-16.8744678497314,0.85140985250473,-22.9059405940594,-17.0314846038818,-0.895995914936066
56,-15.3370786516854,-16.8470134735107,0.822303831577301,-20.0898876404494,-17.0860996246338,-0.791638255119324
57,-10.301775147929,-16.7321853637695,1.40833163261414,-18,-17.1021327972412,-0.756103873252869
58,-12.6136363636364,-16.6611766815186,1.67563366889954,-15.3068181818182,-17.0711784362793,-0.718429923057556
59,-22,-16.7516651153564,0.153321951627731,-16.8725490196078,-17.0678119659424,-0.589655160903931
60,-18.8823529411765,-16.7871761322021,0.260049015283585,-9.76470588235294,-16.9460945129395,-0.450203627347946
61,-18,-16.8070583343506,22.2283916473389,-20,-16.9961585998535,-0.332090049982071
62,-17.1834319526627,-16.8131294250488,2.20952272415161,-24,-17.1091232299805,-0.275938659906387
63,-21.1007194244604,-16.8811855316162,0.659204483032227,-18.5251798561151,-17.1315994262695,-0.409234344959259
64,-20.5092592592593,-16.937873840332,0.619797766208649,-11.0925925925926,-17.037239074707,-0.569997549057007
65,-20.4943820224719,-16.9925899505615,1.29305744171143,-16.2696629213483,-17.0254325866699,-0.610149800777435
66,-16,-16.9775505065918,0.470572948455811,-14.8599033816425,-16.9926204681396,-0.627415299415588
67,-16,-16.9629592895508,1.8964638710022,-18.0190476190476,-17.0079402923584,-0.576890349388123
68,-18.3628048780488,-16.9835453033447,0.620918691158295,-14.8506097560976,-16.9762134552002,-0.466725677251816
69,-19.3259052924791,-17.0174922943115,0.802966833114624,-18.0473537604457,-16.9917373657227,-0.487232029438019
70,-20,-17.0601005554199,0.83522766828537,-16.0480349344978,-16.9782581329346,-0.670219719409943
71,-20.9021739130435,-17.1142139434814,0.762080550193787,-14.2391304347826,-16.9396781921387,-0.72248387336731
72,-22,-17.182071685791,0.684874594211578,-15.9851632047478,-16.9264221191406,-0.64788556098938
73,-18,-17.1932754516602,0.0636113882064819,-15.1290322580645,-16.9018001556396,-0.560805678367615
74,-22,-17.2582321166992,0.167836248874664,-14.6802973977695,-16.8717803955078,-0.486411422491074
75,-20.5055248618785,-17.3015289306641,0.574895620346069,-16,-16.8601570129395,-0.570694386959076
76,-17.3529411764706,-17.3022041320801,0.509881138801575,-14.4352941176471,-16.8282508850098,-0.842597544193268
77,-12.6825396825397,-17.2422103881836,1.04574608802795,-22,-16.8954162597656,-0.891183853149414
78,-16,-17.2262840270996,0.927926063537598,-16,-16.8839359283447,-0.700906693935394
79,-21.1612903225806,-17.2760944366455,0.91273832321167,-20,-16.9233798980713,-0.491212248802185
80,-10.1329479768786,-17.186803817749,0.529398858547211,-16.0578034682081,-16.9125595092773,-0.305958449840546
81,-13.3448275862069,-17.1393737792969,0.500337243080139,-16.6551724137931,-16.9093818664551,-0.218034088611603
82,-15.5913043478261,-17.1204948425293,0.875889599323273,-20.7086956521739,-16.9557151794434,-0.235443830490112
83,-10.9134199134199,-17.0457096099854,0.726167500019073,-20.9134199134199,-17.003396987915,-0.334327697753906
84,-20,-17.0808811187744,0.749720573425293,-18,-17.0152626037598,-0.419951915740967
85,-11.013698630137,-17.00950050354,6.39534759521484,-20,-17.0503768920898,-0.36795637011528
86,-20,-17.0442752838135,0.74081015586853,-10,-16.9683952331543,-0.12951572239399
87,-18,-17.0552597045898,0.967044055461884,-14,-16.9342765808105,0.0856882259249687
88,-17.5909090909091,-17.0613479614258,0.850397825241089,-20.2954545454545,-16.9724712371826,0.231363892555237
89,-14,-17.0269508361816,1.10631561279297,-14,-16.9390716552734,2.73430776596069
90,-6,-16.9044284820557,1.0635290145874,-18,-16.9508590698242,0.42916876077652
91,-6,-16.7845993041992,1.06435692310333,-12,-16.8964557647705,0.465847581624985
92,-10.7637130801688,-16.7191562652588,7.76099252700806,-15.1012658227848,-16.8769416809082,8.23781490325928
93,-12.3427230046948,-16.6720962524414,0.88744592666626,-18,-16.8890190124512,0.520249366760254
94,-12.6269430051813,-16.6290626525879,0.928881287574768,-14.0621761658031,-16.8589458465576,0.482676118612289
95,-20.1383647798742,-16.6660022735596,0.846089839935303,-17.2830188679245,-16.8634090423584,0.407804250717163
96,-16.8061674008811,-16.6674633026123,0.879079163074493,-15.2643171806167,-16.846752166748,0.153760462999344
97,-14.3004115226337,-16.6430606842041,0.870989203453064,-9.80246913580247,-16.7741317749023,-0.195904046297073
98,-14,-16.6160907745361,0.866969048976898,-18,-16.7866401672363,-0.223510578274727
99,-17.6232294617564,-16.6262626647949,1.06552696228027,-18.2492917847025,-16.8014144897461,-0.119763195514679
100,-14.8863636363636,-16.6088638305664,3.91200304031372,-22.5909090909091,-16.8593082427979,-0.670820713043213
101,-22.3720930232558,-16.6659259796143,0.859983623027802,-20.7054263565891,-16.8973903656006,-1.15408957004547
102,-18,-16.6790046691895,3.23175430297852,-18.2934131736527,-16.911075592041,-0.876793801784515
103,-12.8684210526316,-16.6420097351074,0.660866916179657,-14.0460526315789,-16.8832607269287,-0.432027786970139
104,-12,-16.5973739624023,0.830033779144287,-10,-16.8170757293701,-0.410479992628098
105,-18,-16.6107330322266,0.941158711910248,-13.1914893617021,-16.7825450897217,-0.208144664764404
106,-16.7074468085106,-16.6116466522217,0.941058218479156,-19.0106382978723,-16.8035659790039,-0.152924388647079
107,-18,-16.6246204376221,0.942123353481293,-14.3167701863354,-16.7803230285645,-0.198602214455605
108,-15.8421052631579,-16.617374420166,0.844907402992249,-10.4210526315789,-16.7214412689209,-0.195740029215813
109,-19.4109195402299,-16.6430034637451,0.659828245639801,-16.8534482758621,-16.7226524353027,-0.154875367879868
110,-16.34375,-16.6402835845947,0.575852930545807,-16.71875,-16.7226181030273,-0.303869992494583
111,-16,-16.6345157623291,0.633864164352417,-10,-16.6620540618896,-0.420839250087738
112,-11.1290322580645,-16.5853595733643,2.25387382507324,-18,-16.673999786377,-0.260118514299393
113,-15.9216589861751,-16.5794849395752,0.919155180454254,-17.8755760368664,-16.6846332550049,-0.126744091510773
114,-24,-16.6445770263672,1.04302787780762,-15.7826086956522,-16.6767196655273,-0.169362768530846
115,-18.1086956521739,-16.6573085784912,0.943840563297272,-18.3369565217391,-16.6911582946777,-0.281555503606796
116,-18,-16.6688842773438,0.827041566371918,-15.7247191011236,-16.6828269958496,-0.419511407613754
117,-13.1228070175439,-16.6385765075684,0.817879557609558,-16.327485380117,-16.6797904968262,-0.562630772590637
118,-20,-16.6670627593994,0.895203590393066,-12,-16.6401309967041,-0.556467652320862
119,-14,-16.6446495056152,0.985539019107819,-22,-16.6851711273193,-0.379649996757507
120,-6.59090909090909,-16.5608692169189,1.04028534889221,-16.8181818181818,-16.6862812042236,-0.212220504879951
121,-14.5828220858896,-16.5445213317871,1.13920283317566,-16.5828220858896,-16.6854248046875,-0.172694697976112
122,-20.415512465374,-16.5762500762939,1.17427039146423,-18.7479224376731,-16.7023296356201,-0.308964937925339
123,-18,-16.5878257751465,1.06722116470337,-16,-16.6966209411621,-0.518168687820435
124,-25,-16.6556663513184,1.03088140487671,-11.615873015873,-16.655647277832,-0.403562515974045
125,-18.6781115879828,-16.6718482971191,0.943362772464752,-16.9141630901288,-16.65771484375,-0.23625485599041
126,-22.6712962962963,-16.71946144104,0.807925403118134,-14.287037037037,-16.6389007568359,-0.227709800004959
127,-18,-16.7295436859131,0.538423240184784,-16,-16.6338691711426,-0.165556088089943
