EpisodeIndex,DQNEpisodeReward,DQNAverageReward,DQNEpisodeQ0,DDQNEpisodeReward,DDQNAverageReward,DDQNEpisodeQ0
1,-18.6409465020576,-18.6409473419189,0.0116534698754549,-18.0267489711934,-18.0267486572266,0.0261233560740948
2,-18.422480620155,-18.5317153930664,0.0306618828326464,-15.0348837209302,-16.5308151245117,0.0987126231193542
3,-17.1136363636364,-18.0590229034424,0.0371035560965538,-21.5,-18.1872100830078,0.0110694207251072
4,-18.5816326530612,-18.1896743774414,0.00711682299152017,-22.75,-19.3279075622559,0.00532119115814567
5,-21.5,-18.8517398834229,0.00463957618921995,-20.25,-19.5123252868652,-0.0127127896994352
6,-22.75,-19.5014495849609,0.0313908122479916,-19,-19.4269390106201,-0.129522517323494
7,-20.75,-19.6798133850098,-0.0155438892543316,-15.09,-18.8073749542236,-0.035796444863081
8,-19.6622807017544,-19.6776218414307,-0.0322405286133289,-21.3991228070175,-19.1313438415527,-0.0265014544129372
9,-20.9127906976744,-19.8148612976074,-0.0773021429777145,-22.75,-19.5334167480469,-0.257878452539444
10,-20.25,-19.8583755493164,-0.00916612707078457,-17.754329004329,-19.3555088043213,-0.0308317467570305
11,-19.6244239631336,-19.8371067047119,-0.0187481660395861,-20.25,-19.4368267059326,-0.0331615097820759
12,-20.4262589928058,-19.8862018585205,-0.0109200747683644,-14.6924460431655,-19.0414600372314,-0.0224767085164785
13,-14.8537604456825,-19.4990921020508,0.00669998489320278,-13.3781337047354,-18.6058197021484,-0.000457231537438929
14,-19.6643835616438,-19.5108985900879,1.27839326858521,-19.6643835616438,-18.6814308166504,0.735623776912689
15,-15.75,-19.2601718902588,-0.0112108401954174,-19.8563829787234,-18.7597618103027,-0.0700822472572327
16,-20.25,-19.3220367431641,0.0145255587995052,-21.5,-18.9310264587402,-0.104509726166725
17,-16.9203296703297,-19.1807594299316,1.00446581840515,-14.9203296703297,-18.695104598999,0.0861375406384468
18,-12.4010067114094,-18.8041076660156,0.0364405997097492,-14.506711409396,-18.4624156951904,-0.0174149349331856
19,-16.5352941176471,-18.6846961975098,0.0371031053364277,-19.1941176470588,-18.5009250640869,0.0250613112002611
20,-21.5,-18.82546043396,0.0679414570331573,-17.75,-18.46337890625,0.0175253674387932
21,-15.9803921568627,-18.6899814605713,0.106463298201561,-17.0735294117647,-18.39719581604,0.0415445230901241
22,-19,-18.7040729522705,0.0811269953846931,-21.5,-18.5382328033447,0.0994696766138077
23,-17.6561433447099,-18.6585102081299,0.482177406549454,-16.1331058020478,-18.4336624145508,-0.268282800912857
24,-11.5321637426901,-18.3615798950195,0.0754050612449646,-21.5,-18.5614261627197,0.139318272471428
25,-20.1370967741935,-18.4326019287109,0.179101049900055,-22.75,-18.7289695739746,-0.549624443054199
26,-12.8780487804878,-18.2189655303955,0.144699349999428,-13.6182926829268,-18.5324058532715,0.116550669074059
27,-14.3815789473684,-18.0768394470215,0.157926887273788,-18.1184210526316,-18.5170726776123,0.100738450884819
28,-19.5072815533981,-18.1279258728027,0.153435423970222,-15.7087378640777,-18.4167747497559,0.119517430663109
29,-19.1467391304348,-18.1630573272705,0.113013833761215,-17.695652173913,-18.3919086456299,0.154109835624695
30,-17.037037037037,-18.1255226135254,0.103581137955189,-19.4722222222222,-18.4279174804688,0.182769045233727
31,-17.3413242009132,-18.100227355957,0.0845082700252533,-16.5,-18.3657264709473,0.190628409385681
32,-19.5,-18.143970489502,0.0954361781477928,-15.375,-18.2722663879395,0.125632360577583
33,-9.36219512195122,-17.8778553009033,0.0557462573051453,-15.6951219512195,-18.1941719055176,0.0969116538763046
34,-16.2420634920635,-17.8297443389893,0.0879085138440132,-20.3253968253968,-18.2568550109863,0.0756788477301598
35,-15.25,-17.7560367584229,0.26205387711525,-15.25,-18.1709461212158,0.0959383547306061
36,-17.2385057471264,-17.7416610717773,0.281515419483185,-16.2787356321839,-18.1183853149414,0.158557072281837
37,-11.5243902439024,-17.5736274719238,0.300473809242249,-10.2378048780488,-17.9053955078125,0.270750731229782
38,-18.0953757225434,-17.5873565673828,0.260132133960724,-18.3829479768786,-17.9179630279541,0.226743996143341
39,-21.5,-17.6876811981201,0.176494523882866,-13.9859307359307,-17.8171405792236,0.176408275961876
40,-17,-17.6704902648926,0.0631387904286385,-14.34375,-17.7303047180176,0.0444259904325008
41,-15.9212598425197,-17.6278247833252,0.0924039408564568,-19.1712598425197,-17.7654514312744,0.0595640726387501
42,-21.5,-17.7200202941895,0.589736044406891,-15.9050632911392,-17.7211570739746,-0.662601590156555
