EpisodeIndex,DQNEpisodeReward,DQNAverageReward,DQNEpisodeQ0,DDQNEpisodeReward,DDQNAverageReward,DDQNEpisodeQ0
1,-12.7488929862092,-12.7488927841187,0.99724292755127,-14.2062729344094,-14.2062730789185,0.99724292755127
2,-16.5523688268372,-14.6506309509277,0.99779886007309,-18.7892766201279,-16.4977741241455,0.9977987408638
3,-14.132751426288,-14.4780044555664,0.998293817043304,-16.5436225642697,-16.5130558013916,0.998294651508331
4,-9.00758706670477,-13.1104001998901,0.997815489768982,-20.9955464992965,-17.6336784362793,0.997817397117615
5,-17.1991143889674,-13.9281435012817,0.998382925987244,-13.8847647978752,-16.8838958740234,0.998384475708008
6,-6.1749085670098,-12.6359357833862,0.998495936393738,-15.4564314621381,-16.6459865570068,0.998499989509583
7,-19.4485035720332,-13.6091594696045,0.998299777507782,-13.7728599415876,-16.235538482666,0.998303174972534
8,-11.8851933714902,-13.3936634063721,0.998357117176056,-16.7930670087142,-16.3052291870117,0.998361051082611
9,-1.43371687305288,-12.0647821426392,0.99856573343277,-11.4984011615116,-15.7711381912231,0.998570442199707
10,-16.0091267659504,-12.4592161178589,0.993959426879883,-7.17211086256217,-14.9112367630005,0.993996500968933
11,-4.80947470659996,-11.7637844085693,0.998406112194061,-8.35103248192203,-14.3148527145386,0.998415112495422
12,-4.72818655359783,-11.1774854660034,0.998194515705109,-8.08414233699809,-13.7956275939941,0.998201847076416
13,-15.0491143889674,-11.475302696228,0.920112729072571,-17.0064786488684,-14.0426158905029,0.920241236686707
14,-7.51424156390357,-11.1923704147339,0.998192369937897,-14.8558148630871,-14.1007013320923,0.998200058937073
15,-7.24136897032199,-10.9289703369141,0.997869729995728,-0.875034989583291,-13.2189912796021,0.997877478599548
16,-12.325439130228,-11.0162496566772,0.967502653598785,-12.4425551192662,-13.1704635620117,0.967632234096527
17,-1.4890635102012,-10.4558267593384,0.997276842594147,-1.49222511564733,-12.4835081100464,0.997288584709167
18,-5.17864149608851,-10.1626501083374,0.999876499176025,-4.74310078990035,-12.0534858703613,0.999876141548157
19,-9.94090744273262,-10.1509790420532,0.958378970623016,-13.8857711890103,-12.1499214172363,0.958734750747681
20,-8.56170016995057,-10.071515083313,0.998071014881134,-10.5091525720105,-12.0678834915161,0.998081088066101
21,-8.82943690195158,-10.0123682022095,0.998317360877991,-3.23256605432895,-11.6471538543701,0.998331725597382
22,-4.18138110587655,-9.74732303619385,0.998401820659637,-1.39844684373355,-11.1813039779663,0.998414158821106
23,-7.05047986700951,-9.6300687789917,0.998562872409821,-0.977790660085797,-10.7376718521118,0.998574614524841
24,-2.82506973625201,-9.34652805328369,0.998116493225098,-8.75977208105891,-10.6552591323853,0.998128354549408
25,-5.03485873368708,-9.1740608215332,0.998584747314453,-3.16280459169841,-10.3555612564087,0.998595893383026
26,3.32142729725581,-8.69346523284912,0.996615350246429,5.80088909802419,-9.73416042327881,0.996631681919098
27,-5.99560089093866,-8.59354400634766,0.993023157119751,-10.4974665312976,-9.76243114471436,0.993051767349243
28,-9.19705889458955,-8.61509799957275,0.991036534309387,2.50133660913867,-9.32443904876709,0.991083025932312
29,-6.2546877897988,-8.53370475769043,0.999770700931549,1.77038834360115,-8.94185829162598,0.999771535396576
30,0.0155373820792386,-8.24873065948486,0.998009979724884,-0.433306543122102,-8.65823936462402,0.998000204563141
31,-3.87017102822377,-8.10748672485352,0.998581290245056,1.02250811400416,-8.34595775604248,0.998587489128113
32,-8.9957732745155,-8.13524532318115,0.997536182403564,-1.48383139654732,-8.131516456604,0.997543096542358
33,0.205608130691619,-7.88249254226685,0.995395004749298,0.00525339757049087,-7.88494777679443,0.995410859584808
34,0.643509643559898,-7.63172721862793,0.998079419136047,-6.88823021063552,-7.85563278198242,0.99808794260025
35,-1.13445901843282,-7.44609117507935,0.993336200714111,-4.596556715089,-7.76251649856567,0.993364334106445
36,3.67395102735184,-7.1372013092041,0.987721621990204,5.486556661393,-7.39448642730713,0.987775564193726
37,-0.606804870373195,-6.96070384979248,0.945598006248474,2.05100740359258,-7.13920307159424,0.945930182933807
38,-4.49050933483581,-6.89569902420044,0.989815592765808,-4.4938345061312,-7.06958818435669,0.989829361438751
39,4.34302346402515,-6.6075267791748,0.998195707798004,-2.62984282334573,-6.95574808120728,0.998201489448547
40,-3.38722702816217,-6.52701854705811,0.997878432273865,-2.88567119313092,-6.85399627685547,0.997889339923859
41,-1.28857840530842,-6.39925241470337,0.997774183750153,2.74822832656705,-6.61979579925537,0.997782647609711
