EpisodeIndex,DQNEpisodeReward,DQNAverageReward,DQNEpisodeQ0,DDQNEpisodeReward,DDQNAverageReward,DDQNEpisodeQ0
1,-13.7224409448819,-13.7224407196045,0.0317477881908417,-9.89763779527559,-9.89763736724854,0.0431646667420864
2,-16.906976744186,-15.3147087097168,0.274947583675385,-14.3779069767442,-12.1377716064453,0.117664709687233
3,-10.3260869565217,-13.6518354415894,0.00828458368778229,-24,-16.0918483734131,0.0116239469498396
4,-15.5852272727273,-14.1351833343506,0.0481069944798946,-22.75,-17.7563858032227,0.0170390550047159
5,-9.40897755610973,-13.18994140625,0.0660682842135429,-17.7923940149626,-17.7635879516602,0.0139187956228852
6,-14.1117318435754,-13.3435735702515,0.0256794076412916,-21.5,-18.386323928833,0.00322617380879819
7,-17.75,-13.9730625152588,0.0658521354198456,-19,-18.4739894866943,-0.0365442149341106
8,-13.1595238095238,-13.8713703155518,0.200620636343956,-24,-19.1647415161133,-0.0373391099274158
9,-11.6710037174721,-13.6268854141235,0.0853697508573532,-15.9163568773234,-18.8038101196289,-0.0451178327202797
10,-15.1316568047337,-13.777361869812,0.0074599520303309,-16.6952662721894,-18.5929565429688,0.00586970802396536
11,-21.5,-14.479419708252,0.0204909425228834,-16.5,-18.4026870727539,0.024283891543746
12,-13.6410891089109,-14.4095582962036,0.00190153357107192,-22.75,-18.7649631500244,-0.00828345026820898
13,-18.25,-14.7049770355225,0.450158178806305,-24,-19.1676597595215,-0.139892786741257
14,-21.5,-15.190336227417,0.572073757648468,-19.4131736526946,-19.1851959228516,0.0308315102010965
15,-17.75,-15.3609800338745,0.0615716651082039,-16.5,-19.0061836242676,0.0019746555481106
16,-15.25,-15.3540439605713,0.168509587645531,-19,-19.0057964324951,0.0196343250572681
17,-14.8618421052632,-15.3250913619995,0.193757846951485,-21.5,-19.1525135040283,0.0578045323491096
18,-18.1671779141104,-15.4829845428467,0.23651896417141,-20.25,-19.2134857177734,0.0425835438072681
19,-16.5682593856655,-15.5401048660278,0.927077114582062,-16.4317406143345,-19.0670776367188,-0.325069040060043
20,-21.4709141274238,-15.8366451263428,0.172116160392761,-11.8296398891967,-18.7052059173584,0.0842505171895027
21,-16.1826484018265,-15.8531217575073,0.189723074436188,-20.75,-18.8025779724121,0.0789045765995979
